9.007272867763768120e-01
9.191166552735748896e-01
9.186615702649064685e-01
9.001398197809550306e-01
8.425863700053860539e-01
7.268803490460050698e-01
6.207698812610022987e-01
5.169931484446691483e-01
5.138386803252232848e-01
5.913525227182593325e-01
6.718287803005423831e-01
7.123980553768808344e-01
6.524939878166936547e-01
5.630849010420578837e-01
4.641436293317621753e-01
4.663109921305139682e-01
5.594911562744059319e-01
6.675568998287743083e-01
7.612983337415338836e-01
8.167562040382343458e-01
8.490085016549703267e-01
8.529136203351660450e-01
8.835839848792484963e-01
8.976857157658870712e-01
9.010757752109157526e-01
9.193601363477833521e-01
9.270138003211154665e-01
9.323200840324959993e-01
9.404112253123502185e-01
9.563909864544618555e-01
9.690576936489394555e-01
9.845015736946300944e-01
9.879291105863821087e-01
9.842207136280756163e-01
9.756218130181368853e-01
9.743930269274325706e-01
9.688417094006674946e-01
9.655406545117781736e-01
9.720338237972808715e-01
9.622352434888977735e-01
9.238263662586567726e-01
8.646390678799584784e-01
8.032336364180872046e-01
7.000762510596406640e-01
6.124044663512617781e-01
5.368896003660599270e-01
4.902202634988381824e-01
4.518002419097420508e-01
3.990131875975964082e-01
3.448632151445643057e-01
2.907163683947616151e-01
2.971710589226359556e-01
3.232785907235696810e-01
3.452847634794116716e-01
4.013138610735538236e-01
4.879070229516848101e-01
5.495446027990567028e-01
6.766975830303630923e-01
7.596010826393292392e-01
7.663770635211308857e-01
8.053532438488507639e-01
7.903339569238958529e-01
7.906311751033597846e-01
8.237328280218703114e-01
8.580765094680858907e-01
9.061259333556468398e-01
9.498850967974605819e-01
9.585112098711566775e-01
9.500564912075085688e-01
9.323623861028543791e-01
9.047073725513127274e-01
8.965817256163974847e-01
9.044811458022442574e-01
9.088745627870096211e-01
8.996071338058043709e-01
